neighbourhood_cleansed,accommodates,bathrooms,bedrooms,beds,daily_price,number_of_reviews,review_scores_rating,review_scores_location,TV,WiFi,Air_Condition,Wheelchair_accessible,Kitchen,Breakfast,Elevator,Heating,Washer,Iron,Luggage_dropoff_allowed,Pets_allowed,Smoking_allowed
2,2,3,0,1,100,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,2,3,1,1,60,42,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,1,1,71,59,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,3,3,1,2,70,50,97,10,0,1,1,0,1,1,0,1,1,1,1,0,0
2,4,3,2,4,59,40,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,0,2,61,63,91,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,3,3,1,1,89,1,100,10,1,1,0,0,1,1,0,1,1,1,1,0,0
2,2,3,1,1,75,1,100,10,1,1,0,0,1,1,1,1,1,1,0,1,0
2,2,3,1,1,80,151,92,10,1,1,1,0,1,0,1,1,0,1,1,0,0
2,8,5,2,6,70,159,98,10,1,1,1,0,1,0,0,1,1,1,1,0,0
2,4,3,1,2,40,10,100,10,1,1,1,0,1,0,0,1,1,1,1,0,0
2,4,3,2,2,97,27,99,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,5,2,2,75,18,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,2,3,0,1,50,43,96,10,1,1,1,0,1,1,0,1,1,1,0,0,0
2,2,3,1,1,30,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,1,2,75,6,87,10,1,1,0,0,1,0,0,1,1,1,1,1,1
2,4,3,0,3,67,106,97,10,1,1,1,0,1,0,0,1,1,1,1,0,0
2,2,3,1,1,75,14,97,10,1,1,1,0,1,0,1,1,1,1,0,1,0
2,4,3,0,2,73,30,91,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,5,1,2,90,2,100,10,1,1,1,0,1,1,0,1,1,1,0,1,0
2,4,3,1,2,99,4,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,12,5,4,8,86,8,69,10,1,1,1,0,1,0,0,1,1,1,1,1,0
2,2,3,1,1,79,12,83,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,2,3,1,1,75,13,98,10,1,1,1,0,1,0,1,1,0,1,1,0,0
2,4,5,1,1,79,11,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,6,5,2,3,95,35,97,10,1,1,1,0,1,1,0,1,1,1,0,1,0
2,4,3,1,1,79,19,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,3,3,1,2,60,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,2,4,65,22,86,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,7,3,2,6,79,17,96,10,1,1,0,0,1,1,1,1,1,1,0,0,0
2,3,3,1,2,45,14,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,1,2,49,16,100,10,1,1,1,0,1,0,0,1,1,1,1,0,0
2,4,5,2,2,100,8,98,10,1,1,1,0,1,1,0,1,1,1,0,0,0
2,2,3,0,1,49,2,100,10,1,1,0,0,1,1,1,1,1,1,0,0,0
2,4,3,1,1,85,7,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,1,4,60,4,95,10,1,1,0,0,1,0,1,1,1,1,1,0,0
2,3,3,1,1,64,1,100,10,1,1,1,0,1,0,1,1,1,1,0,1,0
2,4,3,1,2,70,6,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,6,3,3,3,93,7,91,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,5,2,3,67,18,89,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,3,3,0,2,54,24,97,10,1,1,1,0,1,0,0,1,1,1,1,0,0
2,2,3,1,1,60,1,100,10,1,1,1,0,1,1,0,1,1,1,0,0,0
2,4,3,1,2,72,13,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,2,3,1,1,43,15,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,3,3,0,2,90,3,93,10,1,0,1,0,1,0,1,1,1,1,1,0,0
2,5,4,2,3,90,16,83,10,1,1,0,0,1,0,1,1,1,1,1,0,0
2,4,3,1,1,73,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,3,3,1,3,53,48,93,10,1,1,0,0,1,0,1,1,1,1,0,1,1
3,5,3,2,2,83,38,99,10,1,1,0,1,1,0,1,1,1,1,1,1,0
3,10,5,3,7,179,309,96,10,1,1,1,1,1,0,1,1,1,1,0,1,0
3,5,3,1,3,84,159,94,10,1,1,1,0,1,0,1,1,1,1,0,1,0
3,8,3,2,5,100,168,81,10,1,1,1,0,1,0,1,1,1,1,0,1,0
3,3,3,1,1,56,202,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,1,1,69,163,94,10,1,1,1,0,1,1,0,1,1,1,0,0,0
3,2,3,1,1,75,90,96,10,1,1,1,0,1,0,1,1,1,1,0,1,0
3,3,3,1,2,49,161,95,10,1,1,0,1,1,0,1,1,1,1,0,1,1
3,5,3,1,2,86,92,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,2,3,99,24,96,10,1,0,1,0,1,0,1,1,1,1,0,1,1
3,2,3,0,1,70,9,98,10,1,1,1,0,1,0,1,1,1,1,0,1,0
3,3,3,0,2,58,71,90,10,1,1,0,0,1,0,1,1,1,1,0,1,1
3,2,3,0,1,56,6,100,10,1,1,1,0,1,1,0,1,1,1,0,0,0
3,2,3,1,2,60,25,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,1,1,65,31,98,10,1,1,1,1,1,0,1,1,1,1,0,0,0
3,5,3,2,3,85,37,97,10,1,1,0,0,1,0,1,1,1,1,1,0,0
3,2,3,1,1,50,346,99,10,1,1,1,0,1,0,1,1,0,1,1,0,0
3,3,3,1,1,79,82,99,10,1,1,1,0,1,0,0,1,1,1,1,0,0
3,4,3,0,2,69,239,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,1,2,55,97,93,10,1,1,1,0,1,0,1,1,1,1,0,1,0
3,4,3,2,2,100,111,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,1,1,60,33,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,1,2,95,24,90,10,1,1,1,0,1,0,1,1,1,1,0,1,0
3,6,3,2,6,88,44,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,1,1,90,175,98,10,1,1,1,0,1,1,0,1,1,1,0,0,0
3,2,3,2,1,45,5,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,0,1,57,93,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,1,1,100,102,100,10,1,1,1,0,1,1,0,1,1,1,0,0,0
3,7,5,3,6,50,13,95,10,1,1,0,1,1,0,1,1,1,1,0,1,1
3,2,3,0,2,60,10,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,3,3,1,3,65,101,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,1,1,75,69,99,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,3,3,1,2,65,8,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,1,2,82,111,91,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,1,2,55,22,94,10,1,1,0,0,1,1,1,1,0,1,1,0,0
3,4,3,1,1,90,76,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,10,5,2,7,109,144,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,1,1,75,94,81,10,1,1,1,0,1,0,1,1,0,1,1,0,0
3,3,3,1,2,45,166,97,10,1,1,1,0,1,1,0,1,0,1,1,0,0
3,4,3,2,2,99,20,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,0,1,56,94,97,10,1,1,1,0,1,0,0,1,1,1,1,1,0
3,3,3,2,2,60,4,100,10,1,1,0,0,1,0,1,1,1,1,0,1,1
3,4,3,1,1,75,158,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,1,3,75,110,92,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,1,2,80,4,90,10,1,1,1,0,1,0,1,1,1,1,0,1,0
3,4,4,2,2,79,33,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,1,2,80,21,98,10,1,1,1,0,1,1,0,1,1,1,0,0,0
3,2,3,1,2,59,8,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,1,1,55,220,98,10,1,1,1,0,1,0,1,1,0,1,1,0,0
3,4,3,1,2,69,344,95,10,1,1,1,0,1,0,0,1,1,1,0,0,1
3,4,3,1,1,80,164,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,0,2,60,72,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,2,2,60,28,97,10,0,1,1,0,1,1,1,1,1,1,0,0,0
3,4,3,1,2,99,9,98,10,1,1,1,0,1,0,1,1,1,1,0,1,0
3,4,4,1,2,74,46,99,10,1,1,0,0,1,1,1,1,1,1,0,0,0
3,9,5,3,9,160,41,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,1,1,79,7,97,10,1,1,1,0,1,0,1,1,1,1,0,1,0
3,2,4,1,1,42,80,98,10,1,1,0,0,1,0,1,1,1,1,1,0,0
3,3,4,1,3,67,18,99,10,1,1,1,1,1,0,1,1,1,1,0,0,0
3,4,3,2,4,75,25,95,10,1,1,0,0,1,1,1,1,1,1,0,0,0
3,6,3,2,4,80,39,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,1,1,50,173,98,10,1,1,1,0,1,1,0,1,1,1,0,0,0
3,4,3,1,2,65,3,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,1,2,78,73,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,5,2,2,47,104,92,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,1,2,45,6,95,10,1,1,1,0,1,1,0,1,1,1,0,0,0
3,2,3,0,1,58,29,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,3,3,1,2,100,81,92,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,3,3,1,2,100,90,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,6,5,2,3,94,20,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,1,2,65,9,100,10,1,1,1,0,1,1,1,1,0,1,0,0,0
3,2,3,1,1,68,23,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,1,2,75,85,99,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,1,2,65,10,100,10,1,1,0,0,1,1,0,1,1,1,1,0,0
3,2,3,1,2,48,55,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,0,1,57,29,86,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,1,1,50,34,98,10,1,1,1,0,1,1,0,1,1,1,0,0,0
3,4,3,2,2,80,54,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,1,2,78,8,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,1,1,80,29,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,1,1,70,5,100,10,1,1,1,0,1,0,0,1,1,1,1,0,0
3,4,3,1,1,50,35,82,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,1,1,57,128,99,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,2,4,64,8,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,7,3,2,4,99,40,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,1,1,78,33,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,1,1,58,22,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,1,1,65,2,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,1,2,50,13,89,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,1,3,1,1,100,2,100,10,1,1,0,0,1,1,1,1,1,1,0,0,0
3,4,3,1,2,70,32,91,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,2,3,58,15,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,0,1,53,38,95,10,1,1,1,0,1,0,0,1,1,1,0,1,1
3,4,3,1,2,70,185,94,10,1,1,1,0,1,0,1,1,0,1,0,0,1
3,4,3,1,1,80,84,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,5,1,2,65,29,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,1,1,34,49,96,10,1,1,0,0,1,1,1,1,1,1,0,0,0
3,4,3,1,2,73,22,85,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,1,2,80,4,100,10,1,1,1,0,1,1,1,1,0,1,0,0,0
4,2,3,0,2,85,9,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,4,3,2,2,38,8,100,10,0,1,1,0,1,0,1,1,1,1,1,0,0
4,4,3,1,2,59,4,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,2,5,1,1,60,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,4,3,1,2,85,6,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,4,3,1,1,79,8,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,3,3,1,2,69,3,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,4,3,1,2,70,5,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,4,3,1,2,49,19,100,10,1,1,0,0,1,1,1,1,1,1,0,1,0
4,4,3,1,1,75,17,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,4,3,1,2,100,4,100,10,1,1,1,0,1,1,0,1,1,1,0,0,0
4,2,3,1,2,90,12,100,10,1,1,1,0,1,0,1,1,1,1,0,1,0
4,5,3,1,3,64,16,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,4,3,2,3,65,12,92,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,2,3,1,1,85,24,94,10,1,1,1,0,1,0,1,1,1,1,0,1,0
4,2,3,1,1,80,4,85,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,4,3,1,1,45,20,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,2,3,1,1,81,8,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,4,3,1,1,60,15,97,10,1,1,1,0,1,0,0,1,1,1,1,1,0
4,5,4,2,2,65,11,100,10,1,1,0,0,1,1,1,1,1,1,0,0,0
4,4,3,1,2,60,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,4,3,1,1,49,2,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,4,3,1,2,55,4,95,10,1,1,1,0,1,0,1,1,1,1,0,1,0
4,2,3,0,1,50,1,100,10,1,1,1,0,1,1,0,1,1,1,0,1,0
4,2,3,0,2,60,3,100,10,1,1,1,0,1,1,0,1,1,1,0,1,0
4,2,3,1,1,69,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,2,3,0,1,80,7,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
4,2,3,1,1,45,4,100,10,1,1,1,0,1,0,1,1,1,1,0,1,0
4,4,3,2,2,45,5,88,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,3,3,80,8,100,10,1,1,0,0,1,0,1,1,1,1,1,0,0
5,4,3,1,2,93,42,96,10,1,1,0,0,1,0,1,1,1,1,1,0,0
5,4,3,2,4,75,150,94,10,1,1,1,0,1,0,1,1,1,1,0,1,0
5,2,3,0,2,50,22,90,10,1,1,0,0,1,0,1,1,1,1,1,1,0
5,4,3,1,2,75,495,97,10,1,1,1,0,1,0,0,1,1,1,1,0,0
5,4,3,1,2,98,31,94,10,1,1,1,0,1,0,0,1,1,1,0,1,1
5,4,3,1,2,80,22,91,10,1,1,1,0,1,0,1,1,1,1,0,1,0
5,2,3,1,1,90,104,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,3,3,1,3,100,37,96,10,1,1,1,0,1,0,0,1,1,1,1,0,0
5,4,3,1,2,55,58,95,10,1,1,0,0,1,1,1,1,1,1,0,0,0
5,4,3,1,2,80,35,97,10,1,1,1,0,1,0,0,1,1,1,1,0,0
5,4,3,2,4,80,129,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,5,5,2,2,99,112,99,10,1,1,1,0,1,1,0,1,1,1,0,0,0
5,4,3,1,4,80,174,91,10,1,1,0,0,1,1,0,1,1,1,1,1,0
5,3,3,1,2,80,13,95,10,1,1,1,0,1,0,0,1,1,1,1,0,0
5,6,3,2,4,79,382,96,10,1,1,1,0,1,0,0,1,1,1,0,0,1
5,3,4,2,2,94,24,96,10,1,1,1,0,1,0,1,1,1,1,0,1,0
5,4,5,2,3,99,79,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,1,2,69,463,89,10,1,1,0,0,1,1,0,1,1,1,0,1,1
5,3,3,1,2,85,25,89,10,1,1,0,1,1,1,1,1,1,1,0,1,0
5,4,3,1,2,73,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,2,3,1,1,50,4,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,2,3,1,1,90,11,98,10,1,1,1,0,1,0,0,1,1,1,1,0,0
5,2,3,1,1,50,164,99,10,1,1,1,0,1,0,0,1,1,1,1,1,0
5,3,3,1,1,85,8,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,2,3,0,1,59,199,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,1,2,90,82,99,10,1,1,0,0,1,0,1,1,1,1,1,0,0
5,4,3,2,2,69,7,93,10,1,1,0,1,1,0,1,1,1,1,1,1,0
5,4,3,1,1,100,5,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,2,3,1,1,45,14,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,3,3,1,2,78,99,100,10,1,1,1,0,1,0,0,1,1,1,1,0,0
5,2,3,0,1,65,41,99,10,1,1,1,1,1,0,1,1,1,1,0,0,0
5,4,3,2,3,89,84,98,10,1,1,1,0,1,1,0,1,0,1,1,0,0
5,4,3,1,3,60,2,100,10,1,1,0,0,1,0,0,1,1,1,1,0,1
5,4,3,1,2,70,211,96,10,1,1,1,1,1,0,1,1,1,1,0,0,0
5,8,5,2,8,90,139,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,6,3,1,1,80,41,86,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,8,3,1,4,57,277,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,2,3,1,1,80,21,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,3,3,2,3,63,46,89,10,1,1,0,0,1,0,1,1,1,1,1,1,0
5,4,3,2,3,80,4,95,10,1,1,1,0,1,0,1,1,1,1,0,1,0
5,4,3,1,2,70,147,98,10,1,1,0,0,1,1,1,1,1,1,0,0,0
5,2,3,1,1,54,85,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,1,1,74,100,100,10,1,1,1,0,1,1,0,1,1,1,0,0,0
5,2,3,1,1,60,62,87,10,0,1,1,0,1,0,1,1,1,1,1,0,0
5,2,3,1,1,90,2,100,10,1,1,0,0,1,1,0,1,1,1,1,0,0
5,6,5,2,2,100,30,88,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,1,2,80,114,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,1,2,62,17,99,10,1,1,1,0,1,0,1,1,1,1,0,1,0
5,2,3,1,1,60,1,100,10,1,1,0,0,1,0,1,1,1,1,1,0,0
5,3,3,2,2,52,15,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,3,3,0,2,58,55,99,10,1,1,1,0,1,0,0,1,1,1,1,0,0
5,4,3,1,2,69,95,98,10,1,1,1,0,1,0,0,1,1,1,1,0,0
5,3,3,1,1,100,11,98,10,1,1,1,0,1,1,0,1,1,1,0,0,0
5,4,3,1,1,70,36,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,3,3,2,2,70,31,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,2,3,80,10,96,10,1,1,1,0,1,0,0,1,1,1,1,0,0
5,2,3,1,2,40,8,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,2,3,1,1,50,7,89,10,1,1,0,0,1,1,0,1,1,1,1,0,0
5,2,3,1,1,60,78,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,1,2,79,105,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,2,3,0,1,70,5,100,10,1,1,1,0,1,0,0,1,1,1,1,1,0
5,4,3,1,2,69,12,98,10,0,1,1,0,1,1,1,1,1,1,0,0,0
5,2,3,1,2,58,2,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,1,2,50,3,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,2,3,1,1,80,6,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,5,3,2,2,80,13,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,1,2,60,11,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,3,3,1,1,88,28,99,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,1,1,52,15,93,10,1,1,0,0,1,1,1,1,1,1,0,0,0
5,4,3,1,1,80,6,97,10,1,1,1,0,1,0,1,1,1,1,0,1,0
5,2,3,1,1,70,4,95,10,1,1,0,0,1,1,1,1,0,1,1,0,0
5,4,3,1,2,68,27,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,3,3,1,2,79,14,94,10,0,1,1,0,1,0,1,1,1,1,1,0,0
5,4,3,1,2,100,18,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,5,2,2,66,56,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,2,3,1,1,69,11,96,10,1,1,0,0,1,1,0,1,1,1,0,1,1
5,3,3,1,2,49,26,95,10,1,1,1,0,1,1,0,1,1,1,0,1,0
5,4,3,1,1,59,1,100,10,1,1,1,0,1,0,0,1,1,1,0,1,1
5,4,3,1,2,80,13,98,10,0,1,0,0,1,1,0,1,1,1,1,0,1
5,3,3,1,2,68,8,88,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,2,3,1,1,70,9,97,10,1,1,1,0,1,1,0,1,1,1,0,1,0
5,4,3,1,1,55,17,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,1,2,79,1,100,10,1,1,1,0,1,1,0,1,1,1,0,0,0
5,2,3,1,1,100,1,100,10,1,1,1,0,1,0,0,1,1,1,0,1,1
5,4,3,2,3,67,21,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
5,4,3,1,2,50,7,89,10,1,1,1,0,1,0,0,1,1,1,1,0,0
5,4,3,1,2,73,6,97,10,1,1,1,0,1,0,0,1,1,1,0,1,1
5,4,3,2,2,100,12,87,10,1,1,1,0,1,0,0,1,1,1,0,0,1
8,4,3,1,2,67,29,92,10,1,1,1,0,1,0,1,1,1,1,0,0,0
8,4,3,2,3,90,14,97,10,1,1,1,0,1,0,1,1,1,1,0,1,0
8,6,5,2,3,80,34,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
8,3,3,1,2,60,9,98,10,1,1,1,0,1,1,0,1,1,1,0,0,0
8,2,3,1,1,60,11,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
8,2,3,0,2,100,3,90,10,1,0,0,1,1,1,1,1,1,1,1,1,0
8,2,3,1,1,81,7,100,10,1,1,0,0,1,1,0,1,1,1,0,0,1
8,4,5,2,3,97,13,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
8,4,3,1,2,75,36,98,10,1,1,1,0,1,0,0,1,1,1,1,0,0
8,6,3,2,2,90,49,100,10,1,1,1,0,1,1,0,1,1,1,0,0,0
8,2,3,0,2,45,42,97,10,1,1,1,0,1,0,0,1,1,1,1,1,0
8,2,3,1,1,70,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
8,4,3,1,3,61,14,99,10,1,1,1,0,1,0,1,1,1,1,0,1,0
8,4,3,1,2,49,7,91,10,1,1,1,0,1,0,1,1,1,1,0,0,0
8,2,3,1,1,70,6,97,10,1,1,0,0,1,1,1,1,1,1,0,0,0
8,2,3,1,1,80,14,99,10,1,1,1,0,1,0,1,1,1,1,0,0,0
8,4,3,1,2,90,8,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
8,5,3,1,1,70,12,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
8,4,3,1,1,52,12,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
8,4,3,1,2,69,9,93,10,1,1,1,0,1,0,1,1,1,1,0,0,0
8,5,3,0,3,80,22,99,10,1,1,1,0,1,1,0,1,1,1,0,0,0
8,4,3,2,2,61,19,96,10,1,1,1,0,1,0,0,1,1,1,1,0,0
8,9,6,3,8,194,10,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
8,5,3,1,3,69,2,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
8,4,3,2,3,59,4,95,10,1,1,1,0,1,1,0,1,1,1,0,0,0
8,6,3,1,6,80,2,90,10,1,1,1,0,1,0,1,1,1,1,0,0,0
8,2,3,1,1,60,6,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
8,2,3,1,1,50,1,100,10,0,1,1,0,1,0,1,1,1,1,0,0,1
8,4,3,1,0,99,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
8,3,3,1,2,100,3,100,10,1,1,1,0,1,1,0,1,1,1,0,0,0
8,4,3,2,4,90,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
8,4,3,1,2,60,5,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
8,4,3,2,2,60,1,100,10,1,1,1,0,1,0,0,1,1,1,0,0,1
1,2,3,0,1,68,42,92,10,1,0,0,0,1,0,0,1,0,0,1,0,0
1,4,3,0,2,68,36,96,10,0,1,1,1,1,0,0,1,0,0,0,0,0
1,1,3,0,1,60,4,95,10,1,0,1,0,1,0,0,1,0,0,0,0,0
1,2,3,1,1,62,31,97,10,0,1,0,0,1,0,1,1,0,0,0,0,0
1,3,3,1,2,69,216,85,10,1,1,0,1,1,0,0,1,0,0,0,0,0
1,2,3,1,1,100,5,100,10,0,1,0,0,1,1,0,1,0,0,0,0,0
1,2,3,1,1,75,1,100,10,1,0,0,0,1,0,1,1,0,0,0,0,0
2,8,3,3,6,40,83,83,10,0,1,0,0,1,0,1,1,0,0,0,0,0
2,2,3,1,1,60,10,84,10,0,1,0,0,1,0,1,1,0,0,0,0,0
2,4,3,2,4,70,55,97,10,0,1,0,0,1,0,1,1,0,0,0,0,0
2,2,3,1,1,69,2,100,10,1,0,0,0,1,0,0,1,1,0,0,0,0
2,2,3,1,1,49,6,93,10,0,1,0,0,1,0,1,1,0,0,0,0,0
2,2,3,1,1,45,4,90,10,1,1,0,0,1,0,0,1,0,0,0,0,0
3,10,3,2,8,60,59,90,9,1,0,0,1,1,0,1,1,0,0,0,1,0
3,4,3,0,2,35,15,97,10,0,1,0,0,1,0,0,1,0,0,0,1,1
3,2,3,1,1,45,41,99,10,0,1,1,0,1,0,0,1,0,0,0,0,0
